Day,0.0bxm_0.0otv_1.0znv,0.0bxm_0.1otv_0.9znv,0.0bxm_0.2otv_0.8znv,0.0bxm_0.3otv_0.7znv,0.0bxm_0.4otv_0.6znv,0.0bxm_0.5otv_0.5znv,0.0bxm_0.6otv_0.4znv,0.0bxm_0.7otv_0.3znv,0.0bxm_0.8otv_0.2znv,0.0bxm_0.9otv_0.1znv,0.0bxm_1.0otv_0.0znv,0.1bxm_0.0otv_0.9znv,0.1bxm_0.1otv_0.8znv,0.1bxm_0.2otv_0.7znv,0.1bxm_0.3otv_0.6znv,0.1bxm_0.4otv_0.5znv,0.1bxm_0.5otv_0.4znv,0.1bxm_0.6otv_0.3znv,0.1bxm_0.7otv_0.2znv,0.1bxm_0.8otv_0.1znv,0.1bxm_0.9otv_0.0znv,0.2bxm_0.0otv_0.8znv,0.2bxm_0.1otv_0.7znv,0.2bxm_0.2otv_0.6znv,0.2bxm_0.3otv_0.5znv,0.2bxm_0.4otv_0.4znv,0.2bxm_0.5otv_0.3znv,0.2bxm_0.6otv_0.2znv,0.2bxm_0.7otv_0.1znv,0.2bxm_0.8otv_0.0znv,0.3bxm_0.0otv_0.7znv,0.3bxm_0.1otv_0.6znv,0.3bxm_0.2otv_0.5znv,0.3bxm_0.3otv_0.4znv,0.3bxm_0.4otv_0.3znv,0.3bxm_0.5otv_0.2znv,0.3bxm_0.6otv_0.1znv,0.3bxm_0.7otv_0.0znv,0.4bxm_0.0otv_0.6znv,0.4bxm_0.1otv_0.5znv,0.4bxm_0.2otv_0.4znv,0.4bxm_0.3otv_0.3znv,0.4bxm_0.4otv_0.2znv,0.4bxm_0.5otv_0.1znv,0.4bxm_0.6otv_0.0znv,0.5bxm_0.0otv_0.5znv,0.5bxm_0.1otv_0.4znv,0.5bxm_0.2otv_0.3znv,0.5bxm_0.3otv_0.2znv,0.5bxm_0.4otv_0.1znv,0.5bxm_0.5otv_0.0znv,0.6bxm_0.0otv_0.4znv,0.6bxm_0.1otv_0.3znv,0.6bxm_0.2otv_0.2znv,0.6bxm_0.3otv_0.1znv,0.6bxm_0.4otv_0.0znv,0.7bxm_0.0otv_0.3znv,0.7bxm_0.1otv_0.2znv,0.7bxm_0.2otv_0.1znv,0.7bxm_0.3otv_0.0znv,0.8bxm_0.0otv_0.2znv,0.8bxm_0.1otv_0.1znv,0.8bxm_0.2otv_-0.0znv,0.9bxm_0.0otv_0.1znv,0.9bxm_0.1otv_-0.0znv,1.0bxm_0.0otv_0.0znv
448,0.9000000626882624,0.9000001888528636,0.9000000687505717,0.900000082776438,0.9000000891199907,0.9000001210130798,0.9000001750472105,0.900000189545835,0.9000001382361338,0.9000000749888638,0.9000000380705985,0.9000002534977369,0.9000004213744842,0.9000004943241976,0.9000004766612855,0.9000005157898685,0.9000007524674889,0.9000011497342667,0.9000013228309931,0.9000010280005135,0.9000005840965268,0.90000185179171,0.9000016484634559,0.9000011294587626,0.9000008346682858,0.9000008392760429,0.9000012560615589,0.9000022899332303,0.9000036972350598,0.90000428155345,0.900002172066142,0.9000009918881867,0.9000005472811926,0.9000003908844579,0.9000003782974463,0.9000005507925765,0.9000010922161235,0.9000023858155631,0.9000005242748902,0.9000002998038745,0.9000002126005402,0.9000001695198175,0.9000001487460505,0.9000001787289498,0.9000003123260766,0.9000002296283852,0.9000001803094048,0.9000001424637847,0.9000001176965348,0.9000000958348553,0.9000000881641987,0.9000001757033099,0.9000001424296504,0.9000001176502324,0.9000000965465802,0.9000000821328694,0.9000001461003408,0.9000001183802403,0.9000001004155876,0.9000000861108974,0.9000001216567609,0.9000001037370519,0.9000000878244769,0.9000001052326074,0.900000092561033,0.900000093284766
449,0.9000000594295902,0.9000001798839949,0.9000000651544382,0.9000000784313641,0.9000000842751412,0.9000001143913766,0.9000001655393193,0.9000001791931449,0.9000001305550501,0.9000000707257271,0.9000000359436701,0.9000002402226179,0.9000003997548349,0.9000004691671689,0.9000004519805805,0.9000004885594801,0.9000007130055659,0.9000010890139343,0.9000012514399209,0.9000009713628012,0.9000005515933291,0.9000017561189071,0.9000015657290947,0.9000010734723453,0.9000007933055508,0.9000007980468872,0.9000011948703895,0.9000021752514847,0.9000035036268718,0.9000040502480973,0.9000020684712458,0.9000009468435807,0.9000005229477329,0.9000003739104171,0.9000003623991354,0.9000005280314841,0.9000010450818635,0.9000022740544097,0.9000005026836195,0.900000287779722,0.9000002044529376,0.9000001633522605,0.9000001434942568,0.9000001725913795,0.9000003014757278,0.9000002211668793,0.9000001740585093,0.9000001377779348,0.9000001140457914,0.9000000929618557,0.9000000855713531,0.9000001698766105,0.9000001379626653,0.9000001141697264,0.9000000938353176,0.9000000799523831,0.9000001416091397,0.900000114918631,0.9000000976542539,0.9000000838825847,0.900000118113339,0.9000001008982093,0.9000000855524668,0.9000001023282469,0.9000000901744138,0.9000000908428144
450,0.9000000563509775,0.9000001713782223,0.9000000617587682,0.9000000743301494,0.900000079710346,0.9000001081543415,0.9000001565811756,0.90000016944157,0.9000001233257422,0.9000000667177102,0.9000000339430742,0.9000002276918552,0.9000003793331279,0.9000004454009739,0.9000004286840032,0.9000004628769404,0.9000006757777322,0.9000010317550203,0.9000011841919459,0.9000009180674328,0.9000005210182686,0.9000016658122463,0.9000014875395876,0.9000010205331407,0.9000007541807967,0.9000007590284584,0.900001136948959,0.9000020668228026,0.9000033207440258,0.9000038319875773,0.900001970341715,0.9000009040865158,0.9000004998180124,0.9000003577552177,0.9000003472471455,0.9000005063303563,0.9000010002300917,0.9000021680539123,0.9000004821002289,0.9000002762994369,0.9000001966592356,0.900000157440931,0.9000001384548727,0.9000001666976969,0.9000002910642501,0.9000002130625924,0.9000001680586158,0.9000001332722933,0.9000001105289165,0.9000000901911572,0.900000083069045,0.900000164276176,0.9000001336614617,0.9000001108124867,0.9000000912161717,0.9000000778427906,0.9000001372822818,0.9000001115786973,0.9000000949854152,0.9000000817254844,0.9000001146942512,0.9000000981542463,0.90000008335315,0.9000000995216739,0.9000000878640836,0.900000088479859
451,0.9000000534419236,0.9000001633099068,0.9000000585517458,0.9000000704582929,0.900000075408527,0.9000001022784241,0.9000001481392147,0.9000001602542911,0.9000001165202677,0.9000000629488264,0.900000032060916,0.9000002158611847,0.9000003600385573,0.9000004229431668,0.9000004066887075,0.9000004386486585,0.9000006406495584,0.90000097774904,0.900001120832545,0.9000008679057703,0.9000004922505501,0.9000015805529233,0.9000014136284751,0.9000009704646987,0.9000007171660215,0.9000007220953432,0.9000010821100317,0.9000019642894637,0.900003148006489,0.9000036260929205,0.900001877369661,0.9000008634908141,0.9000004778274087,0.900000342376008,0.9000003328033513,0.900000485635238,0.9000009575415912,0.9000020675066516,0.900000462473165,0.9000002653361114,0.9000001892025735,0.900000151774111,0.9000001336184245,0.9000001610371674,0.9000002810719321,0.9000002052988983,0.9000001622985575,0.9000001289391502,0.9000001071404254,0.9000000875186823,0.9000000806537353,0.9000001588922278,0.9000001295191636,0.9000001075736129,0.9000000886856171,0.9000000758014859,0.9000001331130324,0.900000108355633,0.9000000924055747,0.9000000796370177,0.9000001113945917,0.9000000955015814,0.9000000812238903,0.9000000968091713,0.9000000856272765,0.9000000861930041
452,0.9000000506925714,0.9000001556549179,0.900000055522287,0.9000000668022012,0.9000000713536986,0.9000000967415853,0.9000001401820229,0.9000001515968645,0.9000001101124928,0.9000000594041331,0.9000000302898172,0.9000002046891142,0.9000003418047425,0.9000004017163792,0.9000003859170356,0.9000004157870161,0.9000006074940953,0.9000009267985423,0.9000010611234568,0.9000008206828282,0.9000004651773038,0.9000015000415694,0.9000013437479878,0.9000009231000772,0.9000006821399807,0.9000006871286806,0.9000010301776633,0.9000018673108466,0.9000029848533732,0.9000034318510092,0.9000017892648797,0.900000824937713,0.9000004569150093,0.9000003277323119,0.900000319031723,0.9000004658951389,0.9000009169031417,0.9000019721139667,0.9000004437537027,0.9000002548642584,0.9000001820669576,0.9000001463406616,0.9000001289758963,0.9000001555995699,0.9000002714800264,0.9000001978600092,0.900000156767707,0.900000124771155,0.9000001038750788,0.9000000849405317,0.9000000783220364,0.9000001537154473,0.9000001255292066,0.9000001044484195,0.9000000862402763,0.9000000738259681,0.900000129094959,0.9000001052448403,0.9000000899113811,0.900000077614709,0.900000108209667,0.9000000929367825,0.9000000791621572,0.9000000941871777,0.9000000834613384,0.9000000839794712
453,0.9000000480936645,0.9000001483905385,0.900000052659993,0.9000000633491294,0.9000000675308946,0.9000000915231956,0.9000001326801936,0.9000001434370558,0.9000001040779696,0.9000000560696622,0.900000028622879,0.900000194136742,0.9000003245694401,0.9000003816482471,0.9000003662961907,0.9000003942099635,0.9000005761926829,0.900000878718297,0.9000010048416289,0.9000007762161941,0.9000004396930466,0.9000014239970051,0.9000012776638726,0.9000008782818371,0.9000006489874098,0.900000654015571,0.9000009809864273,0.9000017755665676,0.9000028307486054,0.9000032485810127,0.900001705753891,0.9000007883154115,0.9000004370233862,0.900000313785913,0.9000003058981814,0.9000004470618389,0.9000008782072243,0.9000018815923599,0.9000004258957912,0.9000002448597438,0.9000001752372128,0.9000001411299929,0.9000001245187059,0.9000001503751697,0.9000002622706975,0.9000001907309294,0.9000001514559488,0.9000001207612982,0.9000001007278711,0.9000000824529749,0.900000076070705,0.9000001487369537,0.9000001216853228,0.9000001014324231,0.9000000838769142,0.9000000719138379,0.9000001252219163,0.9000001022419196,0.9000000874996225,0.9000000756561812,0.9000001051349865,0.9000000904565589,0.9000000771655211,0.9000000916522805,0.90000008136372,0.9000000818365944
454,0.9000000456365105,0.9000001414953794,0.9000000499551051,0.9000000600871251,0.9000000639261001,0.9000000866039414,0.9000001256061936,0.9000001357446652,0.900000098393823,0.9000000529323526,0.9000000270536512,0.9000001841675875,0.9000003082742706,0.9000003626710347,0.9000003477579851,0.9000003738406596,0.9000005466347696,0.9000008333363984,0.9000009517782391,0.9000007343535464,0.9000004156991819,0.9000013521552118,0.9000012151546907,0.9000008358622793,0.9000006176000335,0.9000006226497735,0.9000009343806982,0.9000016887557191,0.9000026851832817,0.900003075679978,0.9000016265796944,0.9000007535186338,0.9000004180983936,0.9000003005007409,0.9000002933704894,0.900000429089727,0.9000008413522671,0.9000017956754098,0.9000004088559044,0.900000235299721,0.9000001686989378,0.9000001361320356,0.9000001202386831,0.9000001453546942,0.9000002534269751,0.9000001838974132,0.9000001463536524,0.900000116902895,0.9000000976940188,0.900000080052444,0.9000000738966354,0.9000001439482805,0.9000001179815261,0.9000000985213351,0.9000000815924302,0.900000070062792,0.9000001214880328,0.9000000993426607,0.9000000851672191,0.9000000737591517,0.9000001021662523,0.9000000880577564,0.9000000752316488,0.9000000892012084,0.9000000793319742,0.9000000797618145
455,0.9000000433129441,0.9000001349492954,0.9000000473984636,0.9000000570049763,0.9000000605261885,0.9000000819657376,0.9000001189342373,0.9000001284914044,0.9000000930386454,0.9000000499799904,0.9000000255761011,0.900000174747433,0.900000292864465,0.9000003447212166,0.9000003302385471,0.9000003546071296,0.9000005187179037,0.90000079049305,0.9000009017377659,0.9000006948872237,0.9000003931035329,0.9000012842658205,0.9000011560123024,0.9000007957030518,0.9000005878768222,0.9000005929323436,0.900000890214146,0.9000016065961812,0.9000025476746535,0.9000029125933484,0.9000015515007085,0.9000007204482809,0.9000004000889716,0.9000002878427324,0.9000002814181672,0.9000004119356626,0.9000008062425563,0.9000017141150789,0.9000003925928897,0.9000002261625522,0.9000001624384643,0.9000001313372119,0.9000001161280471,0.9000001405293091,0.9000002449327082,0.9000001773459243,0.900000141451648,0.900000113189569,0.900000094768951,0.9000000777355237,0.9000000717968535,0.9000001393413564,0.900000114412099,0.9000000957110511,0.900000079383853,0.9000000682706201,0.9000001178876972,0.9000000965430341,0.9000000829112186,0.9000000719214278,0.9000000992993505,0.9000000857373505,0.9000000733583001,0.9000000868308258,0.9000000773637507,0.9000000777526748
456,0.9000000411152936,0.9000001287333105,0.9000000449814698,0.900000054092165,0.900000057318863,0.9000000775916455,0.9000001126401714,0.9000001216507958,0.900000087992399,0.9000000472011505,0.9000000241845852,0.9000001658441771,0.9000002782886306,0.9000003277391613,0.9000003136779987,0.9000003364418816,0.9000004923453121,0.9000007500373087,0.9000008545372439,0.9000006577574525,0.9000003718199064,0.9000012200963852,0.9000011000416442,0.9000007576743722,0.9000005597237929,0.9000005647709861,0.9000008483492623,0.9000015288228554,0.900002417765089,0.9000027587655828,0.9000014802890176,0.9000006890109693,0.900000382946925,0.9000002757797,0.900000270012395,0.9000003955588382,0.9000007727878265,0.9000016366746705,0.9000003770678262,0.9000002174277317,0.9000001564428153,0.9000001267364118,0.9000001121793884,0.9000001358905967,0.9000002367725236,0.9000001710635986,0.9000001367412017,0.9000001096152354,0.900000091948298,0.9000000754989466,0.9000000697685104,0.9000001349084834,0.9000001109715794,0.9000000929976437,0.9000000772483344,0.9000000665351992,0.9000001144155463,0.9000000938391824,0.9000000807287889,0.9000000701409042,0.9000000965303435,0.9000000834924401,0.9000000715433226,0.9000000845381264,0.9000000754567916,0.9000000758068165
457,0.9000000390363507,0.900000122829545,0.9000000426960493,0.9000000513388202,0.9000000542926008,0.9000000734657972,0.9000001067013674,0.9000001151980517,0.9000000832363231,0.9000000445851446,0.9000000228738236,0.9000001574276972,0.9000002644985338,0.9000003116688905,0.9000002980201699,0.9000003192816252,0.9000004674256051,0.9000007118268216,0.9000008100042934,0.9000006227725234,0.9000003517676878,0.9000011594312307,0.9000010470597909,0.9000007216543258,0.9000005330520217,0.9000005380783016,0.9000008086567886,0.900001455185989,0.9000022950209389,0.9000026136417527,0.9000014127300815,0.9000006591186682,0.9000003666267583,0.9000002642812183,0.9000002591259051,0.9000003799206417,0.9000007409026805,0.9000015631323514,0.9000003622438958,0.9000002090758218,0.9000001506996693,0.9000001223209678,0.9000001083856485,0.9000001314305337,0.9000002289317847,0.9000001650382087,0.9000001322139947,0.9000001061740891,0.9000000892278823,0.9000000733395844,0.9000000678088776,0.9000001306423208,0.9000001076547481,0.9000000903773525,0.9000000751831441,0.9000000648544916,0.9000001110664531,0.900000091227412,0.9000000786172143,0.9000000684155576,0.9000000938554603,0.9000000813202429,0.9000000697846493,0.9000000823202277,0.9000000736089285,0.9000000739219749
458,0.9000000370693404,0.9000001172211505,0.900000040534619,0.9000000487356782,0.9000000514366033,0.9000000695733253,0.9000001010966199,0.9000001091099474,0.9000000787528504,0.9000000421219714,0.9000000216388754,0.9000001494697218,0.9000002514488953,0.9000002964578627,0.9000002832123654,0.9000003030670539,0.9000004438730212,0.9000006757281604,0.9000007679773017,0.900000589785203,0.9000003328714654,0.9000011020666905,0.9000009968949437,0.9000006875283442,0.9000005077774119,0.9000005127716352,0.9000007710151383,0.9000013854505634,0.9000021790316748,0.9000024767046152,0.9000013486212705,0.9000006306884343,0.9000003510855478,0.9000002533185308,0.9000002487328859,0.9000003649845264,0.9000007105069514,0.9000014932763207,0.9000003480862638,0.9000002010883975,0.9000001451973243,0.9000001180826316,0.9000001047401028,0.9000001271414728,0.9000002213965542,0.9000001592581286,0.9000001278621012,0.9000001028605891,0.9000000866037092,0.9000000712544429,0.9000000659153401,0.9000001265358647,0.9000001044566173,0.9000000878465788,0.9000000731856638,0.9000000632265402,0.9000001078355153,0.900000088704186,0.9000000765738897,0.9000000667434437,0.9000000912710904,0.9000000792180897,0.9000000680802936,0.9000000801743647,0.9000000718180777,0.900000072095975
459,0.9000000352078937,0.9000001118922444,0.9000000384900558,0.9000000462740414,0.9000000487407482,0.9000000659002961,0.9000000958060538,0.90000010336471,0.9000000745255274,0.9000000398022705,0.9000000204751162,0.900000141943711,0.9000002390972012,0.9000002820567586,0.900000269205156,0.900000287742594,0.9000004216073259,0.9000006416165481,0.9000007283067496,0.9000005586726906,0.9000003150606797,0.9000010478101013,0.9000009493856461,0.9000006551887794,0.9000004838208909,0.9000004887732553,0.9000007353099106,0.9000013193950362,0.9000020694092047,0.900002347478457,0.9000012877721054,0.9000006036421432,0.9000003362827942,0.9000002428644559,0.900000238808902,0.9000003507158941,0.9000006815242799,0.9000014269066302,0.9000003345619666,0.9000001934479931,0.9000001399246645,0.9000001140135527,0.9000001012363434,0.9000001230161225,0.9000002141535578,0.9000001537123039,0.900000123677968,0.9000000996694463,0.900000084071959,0.9000000692406551,0.9000000640853922,0.9000001225824334,0.9000001013724198,0.9000000854018756,0.9000000712533828,0.9000000616494657,0.9000001047180454,0.9000000862661176,0.9000000745963153,0.9000000651226948,0.9000000887737752,0.9000000771834198,0.9000000664283471,0.9000000780978855,0.9000000700822367,0.9000000703267272
460,0.9000000334460226,0.900000106827854,0.9000000365556674,0.9000000439457435,0.9000000461955452,0.9000000624336493,0.9000000908110372,0.9000000979419294,0.900000070538941,0.9000000376172802,0.9000000193782163,0.9000001348247454,0.900000227403523,0.9000002684192702,0.9000002559521675,0.9000002732561279,0.9000004005533895,0.9000006093751398,0.9000006908532492,0.9000005293236727,0.9000002982692982,0.9000009964802735,0.9000009043801784,0.9000006245344959,0.9000004611083025,0.9000004660102199,0.9000007014334762,0.9000012568112118,0.900001965787014,0.9000022255206885,0.9000012300026182,0.9000005779061697,0.9000003221802598,0.9000002328932929,0.9000002293308209,0.9000003370819859,0.9000006538830362,0.9000013638349041,0.9000003216398034,0.9000001861380468,0.9000001348711291,0.9000001101062584,0.9000000978682634,0.9000001190475306,0.9000002071901506,0.9000001483902206,0.9000001196543976,0.9000000965956109,0.9000000816289773,0.9000000672954757,0.9000000623166331,0.9000001187756503,0.9000000983975982,0.9000000830399426,0.9000000693838932,0.9000000601214623,0.9000001017095592,0.9000000839099617,0.9000000726820928,0.9000000635515151,0.9000000863602021,0.9000000752137757,0.9000000648269754,0.9000000760882463,0.9000000683994813,0.9000000686122249
461,0.900000031778096,0.9000001020138602,0.9000000347251642,0.9000000417431154,0.9000000437920944,0.9000000591611403,0.9000000860940992,0.9000000928224737,0.9000000667786496,0.900000035558797,0.9000000183441224,0.9000001280894223,0.900000216330354,0.9000002555019014,0.9000002434098747,0.9000002595587472,0.900000380640734,0.9000005788942016,0.9000006554850821,0.9000005016334542,0.9000002824355116,0.9000009479074377,0.9000008617360004,0.9000005954704634,0.9000004395700267,0.9000004444139995,0.9000006692845794,0.9000011975028632,0.9000018678193392,0.9000021104117527,0.9000011751437973,0.9000005534110804,0.9000003087418231,0.900000223380734,0.9000002202767396,0.9000003240517798,0.9000006275149648,0.9000013038837802,0.9000003092902343,0.9000001791428495,0.9000001300266824,0.9000001063536329,0.9000000946300412,0.9000001152290655,0.9000002004942851,0.9000001432818772,0.9000001157845281,0.9000000936342608,0.9000000792712687,0.9000000654162744,0.9000000606067605,0.9000001151094297,0.9000000955277948,0.900000080757618,0.900000067574885,0.900000058640795,0.9000000988057681,0.9000000816326099,0.9000000708289205,0.900000062028179,0.900000084027197,0.9000000733067987,0.9000000632744151,0.900000074143006,0.9000000667679622,0.9000000669505391
462,0.9000000301988176,0.9000000974369456,0.9000000329926355,0.9000000396589524,0.9000000415220483,0.9000000560712871,0.9000000816388551,0.9000000879884068,0.9000000632311191,0.9000000336191393,0.9000000173690381,0.9000001217157589,0.9000002058424537,0.9000002432637898,0.900000231537413,0.9000002466045532,0.9000003618031868,0.9000005500712944,0.9000006220780746,0.9000004755031393,0.9000002675014523,0.9000009019324987,0.900000821319193,0.9000005679073624,0.9000004191405909,0.900000423920106,0.900000638767939,0.9000011412812199,0.9000017751804011,0.9000020017507324,0.900001123036168,0.9000005300913786,0.9000002959333585,0.9000002143037842,0.9000002116259138,0.9000003115958904,0.9000006023555497,0.9000012468859248,0.9000002974852876,0.9000001724474982,0.9000001253817866,0.9000001027489011,0.9000000915161266,0.9000001115544021,0.90000019405448,0.9000001383777577,0.9000001120618173,0.9000000907807908,0.9000000769954886,0.9000000636005329,0.900000058953568,0.9000001115779613,0.9000000927588424,0.9000000785518737,0.9000000658241425,0.9000000572057972,0.900000096002568,0.9000000794310834,0.9000000690345888,0.9000000605510269,0.9000000817717186,0.9000000714602246,0.9000000617689712,0.9000000722598221,0.9000000651859009,0.9000000653398172
463,0.9000000287032051,0.9000000930845476,0.9000000313525242,0.9000000376864855,0.9000000393775763,0.9000000531533202,0.9000000774299354,0.9000000834229065,0.9000000598836644,0.9000000317911122,0.9000000164494074,0.900000115683102,0.900000195906704,0.9000002316665383,0.90000022029641,0.9000002343504774,0.900000343978616,0.9000005228098478,0.9000005905158316,0.9000004508388811,0.9000002534129371,0.9000008584061262,0.9000007830039118,0.9000005417612206,0.9000003997583776,0.9000004044678163,0.9000006097938671,0.9000010879707148,0.9000016875633027,0.9000018991564088,0.9000010735295931,0.9000005078852852,0.9000002837226265,0.9000002056406861,0.9000002033586899,0.9000002996864772,0.9000005783438926,0.9000011926835196,0.9000002861984691,0.9000001660378522,0.9000001209273741,0.9000000992856091,0.9000000885212273,0.9000001080175056,0.9000001878597929,0.9000001336688065,0.9000001084800271,0.9000000880308017,0.900000074798436,0.9000000618458377,0.9000000573549398,0.9000001081756983,0.9000000900867554,0.9000000764198075,0.9000000641295383,0.9000000558148672,0.900000093296032,0.900000077302528,0.9000000672969771,0.9000000591184636,0.9000000795908522,0.9000000696718804,0.9000000603090142,0.9000000704364466,0.9000000636515878,0.900000063778278
464,0.9000000272865702,0.9000000889448124,0.900000029799605,0.9000000358193544,0.9000000373513304,0.9000000503971377,0.9000000734529198,0.9000000791101906,0.9000000567243918,0.900000030067976,0.9000000155818988,0.9000001099720432,0.9000001864919754,0.9000002206740585,0.9000002096508278,0.900000222756098,0.9000003271086965,0.9000004970196211,0.900000560689479,0.900000427552654,0.9000002401192359,0.9000008171880183,0.9000007466718716,0.9000005169530758,0.9000003813654008,0.9000003859999559,0.900000582277922,0.9000010373877728,0.900001604679224,0.9000018022713075,0.9000010264826466,0.9000004867345239,0.9000002720791651,0.9000001973708515,0.9000001954564455,0.9000002882971574,0.900000555422469,0.9000011411276684,0.9000002754046801,0.9000001599004921,0.900000116654824,0.9000000959576093,0.9000000856402959,0.9000001046126173,0.9000001818997915,0.9000001291464045,0.9000001050332073,0.9000000853800905,0.9000000726770477,0.9000000601498765,0.9000000558088467,0.9000001048973435,0.9000000875077209,0.9000000743586393,0.9000000624890322,0.9000000544664649,0.900000090682402,0.900000075244207,0.9000000656140484,0.9000000577289545,0.9000000774818034,0.9000000679396788,0.9000000588929772,0.9000000686707211,0.900000062163379,0.9000000622642098
465,0.9000000259445013,0.9000000850065532,0.9000000283289641,0.9000000340515798,0.9000000354364145,0.9000000477932607,0.9000000696942762,0.9000000750354519,0.9000000537421499,0.9000000284434162,0.9000000147633908,0.9000001045643405,0.9000001775689997,0.9000002102524248,0.9000001995668148,0.9000002117834649,0.9000003111386694,0.9000004726152591,0.9000005324970658,0.9000004055624943,0.9000002275727956,0.9000007781463405,0.9000007122118715,0.9000004934086641,0.9000003639070984,0.9000003684626989,0.9000005561405925,0.9000009894039405,0.9000015262547759,0.900001710758469,0.9000009817620647,0.9000004665841046,0.9000002609741805,0.900000189474793,0.9000001879015325,0.9000002774029249,0.9000005335368855,0.9000010920778655,0.9000002650801393,0.9000001540226805,0.9000001125559383,0.9000000927590439,0.9000000828685177,0.9000001013342411,0.9000001761645298,0.9000001248023461,0.9000001017156818,0.9000000828246414,0.900000070628391,0.9000000585104331,0.9000000543133426,0.9000001017378372,0.9000000850180907,0.9000000723657037,0.9000000609006651,0.9000000531591107,0.9000000881580801,0.900000073253498,0.9000000639838477,0.9000000563810242,0.9000000754418941,0.9000000662616159,0.9000000575193525,0.9000000669605741,0.9000000607196937,0.9000000607959666
466,0.9000000246728456,0.9000000812592093,0.9000000269359791,0.9000000323775412,0.9000000336263557,0.9000000453327935,0.9000000661413031,0.9000000711847953,0.9000000509264795,0.9000000269115146,0.9000000139909573,0.9000000994428448,0.9000001691102539,0.9000002003697347,0.9000001900125624,0.9000002013969353,0.9000002960171111,0.9000004495166921,0.9000005058429711,0.9000003847923489,0.9000002157290302,0.9000007411572363,0.9000006795193533,0.9000004710581249,0.9000003473321245,0.9000003518053638,0.9000005313069982,0.9000009438943564,0.900001452032443,0.9000016243020212,0.9000009392422677,0.9000004473821202,0.90000025038045,0.9000001819340607,0.9000001806772228,0.900000266980074,0.9000005126356807,0.9000010454015104,0.9000002552023073,0.9000001483923236,0.9000001086229187,0.9000000896843308,0.9000000802012995,0.9000000981771309,0.9000001706445221,0.9000001206288191,0.9000000985220361,0.9000000803606159,0.9000000686496581,0.9000000569253832,0.9000000528665606,0.9000000986923464,0.9000000826143743,0.9000000704384461,0.9000000593625567,0.9000000518913815,0.9000000857196219,0.9000000713278856,0.9000000624044966,0.9000000550732532,0.9000000734685559,0.9000000646357664,0.9000000561866908,0.9000000653040158,0.9000000593190106,0.9000000593719664
467,0.9000000234676937,0.9000000776928113,0.9000000256163014,0.9000000307919536,0.9000000319150765,0.9000000430073865,0.9000000627820766,0.9000000675451795,0.9000000482675697,0.900000025466725,0.9000000132618559,0.9000000945914305,0.9000001610898501,0.9000001909960004,0.900000180958176,0.9000001915630295,0.9000002816957103,0.9000004276488877,0.9000004806374491,0.9000003651704352,0.9000002045461648,0.9000007061043438,0.9000006484959879,0.900000449835727,0.9000003315921453,0.9000003359802158,0.9000005077066044,0.9000009007371045,0.9000013817726955,0.9000015426055459,0.9000008988049113,0.9000004290795639,0.9000002402722295,0.9000001747311843,0.9000001737676568,0.9000002570061265,0.9000004926701494,0.9000010009734553,0.9000002457498179,0.9000001429979381,0.9000001048483469,0.9000000867281499,0.9000000776342577,0.9000000951362779,0.9000001653307208,0.9000001166183826,0.900000095447102,0.900000077984345,0.9000000667381605,0.9000000553926903,0.9000000514667098,0.9000000957562535,0.9000000802932303,0.9000000685744175,0.9000000578729013,0.9000000506619089,0.9000000833637294,0.9000000694649584,0.900000060874191,0.9000000538042757,0.9000000715593258,0.9000000630602819,0.9000000548935972,0.9000000636991359,0.9000000579598668,0.900000057990687
468,0.9000000223253646,0.9000000742979438,0.900000024365839,0.9000000292898463,0.9000000302968699,0.9000000408092009,0.9000000596054005,0.9000000641043605,0.900000045756215,0.9000000241038475,0.9000000125735151,0.9000000899949325,0.9000001534834332,0.9000001821030003,0.9000001723755537,0.9000001822502953,0.9000002681290982,0.9000004069414765,0.9000004567962708,0.9000003466289995,0.9000001939850665,0.9000006728783205,0.9000006190492882,0.9000004296796174,0.9000003166416495,0.9000003209422839,0.9000004852729543,0.9000008597743263,0.9000013152512086,0.9000014653905971,0.9000008603384587,0.9000004116301599,0.900000230625172,0.9000001678496176,0.9000001671577952,0.9000002474597644,0.9000004735941879,0.9000009586755776,0.9000002367024132,0.9000001378286164,0.9000001012251647,0.9000000838854287,0.9000000751632095,0.9000000922068989,0.9000001602144947,0.90000011276395,0.9000000924859477,0.9000000756923218,0.9000000648913227,0.900000053910402,0.9000000501120715,0.9000000929251453,0.9000000780514608,0.9000000667712694,0.9000000564299653,0.9000000494693774,0.9000000810872439,0.9000000676624034,0.9000000593911981,0.9000000525727778,0.9000000697118418,0.9000000615333853,0.9000000536387301,0.900000062144099,0.9000000566408548,0.9000000566506655
